UTC;model1.direcao_vento_100m;model1.direcao_vento_10m;model1.velocidade_vento_100m;model1.velocidade_vento_10m;target.velocidade_vento;model2.direcao_vento_10m;model2.direcao_vento_100m;model2.velocidade_vento_10m;model2.velocidade_vento_100m
2018-03-24 03:30:00;165.78;157.79;7.53;5.66;6.25;164.25;171.43;4.9;6.68
2018-03-24 04:00:00;167.79;159.44;7.42;5.56;6.28;163.51;170.75;4.86;6.58
2018-03-24 04:30:00;169.87;161.15;7.31;5.46;6.18;162.76;170.04;4.83;6.48
2018-03-24 05:00:00;172.01;162.92;7.21;5.37;6.25;161.99;169.3;4.8;6.38
2018-03-24 05:30:00;174.2;164.76;7.12;5.28;6.5;161.22;168.55;4.77;6.28
2018-03-24 06:00:00;176.45;166.65;7.04;5.2;6.46;160.43;167.77;4.74;6.18
2018-03-24 06:30:00;176.93;167.39;7.22;5.32;6.54;160.06;166.97;4.7;6.16
2018-03-24 07:00:00;177.39;168.11;7.4;5.44;6.81;159.69;166.16;4.67;6.14
2018-03-24 07:30:00;177.83;168.79;7.58;5.56;6.69;159.31;165.35;4.63;6.12
2018-03-24 08:00:00;178.25;169.44;7.76;5.68;6.15;158.93;164.54;4.59;6.11
2018-03-24 08:30:00;178.65;170.06;7.94;5.8;5.74;158.54;163.72;4.56;6.09
2018-03-24 09:00:00;179.03;170.66;8.12;5.92;5.92;158.14;162.89;4.52;6.08
2018-03-24 09:30:00;178.47;170.4;8.01;5.75;6.37;156.66;162.53;4.33;5.84
2018-03-24 10:00:00;177.9;170.13;7.91;5.59;6.33;155.04;162.13;4.14;5.6
2018-03-24 10:30:00;177.32;169.83;7.81;5.42;5.88;153.27;161.69;3.95;5.36
2018-03-24 11:00:00;176.71;169.52;7.7;5.25;5.5;151.32;161.21;3.77;5.12
2018-03-24 11:30:00;176.1;169.19;7.6;5.08;5.83;149.18;160.69;3.59;4.89
2018-03-24 12:00:00;175.46;168.83;7.5;4.92;5.91;146.82;160.12;3.42;4.65
2018-03-24 12:30:00;175.53;169.14;7.57;5.0;5.62;143.81;157.21;3.38;4.56
2018-03-24 13:00:00;175.6;169.43;7.65;5.09;5.12;140.74;154.19;3.35;4.47
2018-03-24 13:30:00;175.67;169.72;7.72;5.17;4.69;137.63;151.07;3.33;4.4
2018-03-24 14:00:00;175.73;170.0;7.8;5.26;4.35;134.49;147.85;3.32;4.35
2018-03-24 14:30:00;175.8;170.26;7.87;5.34;4.16;131.34;144.56;3.32;4.31
2018-03-24 15:00:00;175.86;170.52;7.95;5.43;4.29;128.2;141.22;3.33;4.28
2018-03-24 15:30:00;174.8;169.06;7.84;5.43;4.37;130.14;141.41;3.45;4.46
2018-03-24 16:00:00;173.71;167.59;7.74;5.43;3.93;131.96;141.58;3.57;4.65
2018-03-24 16:30:00;172.59;166.13;7.64;5.44;3.33;133.65;141.74;3.7;4.83
2018-03-24 17:00:00;171.45;164.67;7.54;5.45;3.0;135.23;141.89;3.82;5.02
2018-03-24 17:30:00;170.27;163.22;7.45;5.46;2.76;136.71;142.03;3.96;5.2
2018-03-24 18:00:00;169.07;161.78;7.36;5.48;2.75;138.09;142.15;4.09;5.39
2018-03-24 18:30:00;170.51;163.61;7.6;5.6;2.63;142.35;146.5;4.06;5.37
2018-03-24 19:00:00;171.86;165.36;7.84;5.72;2.54;146.64;150.85;4.06;5.39
2018-03-24 19:30:00;173.13;167.03;8.08;5.85;2.58;150.92;155.15;4.07;5.43
2018-03-24 20:00:00;174.33;168.64;8.33;5.99;2.65;155.14;159.35;4.11;5.51
2018-03-24 20:30:00;175.45;170.17;8.58;6.12;2.88;159.26;163.42;4.18;5.61
2018-03-24 21:00:00;176.52;171.63;8.84;6.27;4.15;163.23;167.32;4.26;5.74
2018-03-24 21:30:00;179.66;175.51;8.77;6.17;5.76;167.66;172.22;4.11;5.55
2018-03-24 22:00:00;182.85;179.49;8.73;6.1;6.24;172.39;177.43;3.98;5.4
2018-03-24 22:30:00;186.05;183.55;8.71;6.06;6.6;177.4;182.9;3.88;5.3
2018-03-24 23:00:00;189.26;187.64;8.72;6.06;7.1;182.62;188.52;3.82;5.24
2018-03-24 23:30:00;192.45;191.71;8.76;6.08;7.66;187.97;194.2;3.79;5.24
2018-03-25 00:00:00;195.6;195.74;8.83;6.13;7.18;193.37;199.83;3.79;5.29
2018-03-25 00:30:00;197.15;195.7;8.25;5.78;6.88;195.22;202.37;3.63;5.07
2018-03-25 01:00:00;198.92;195.66;7.69;5.43;6.45;197.24;205.13;3.47;4.86
2018-03-25 01:30:00;200.98;195.62;7.13;5.08;5.74;199.44;208.13;3.32;4.66
2018-03-25 02:00:00;203.38;195.57;6.58;4.73;5.22;201.86;211.39;3.17;4.48
2018-03-25 02:30:00;206.22;195.51;6.05;4.38;4.64;204.5;214.91;3.03;4.31
2018-03-25 03:00:00;209.59;195.44;5.53;4.02;4.79;207.39;218.7;2.9;4.16
2018-03-25 03:30:00;208.54;195.79;5.53;4.15;4.85;206.37;217.58;2.87;4.1
2018-03-25 04:00:00;207.5;196.12;5.52;4.28;4.52;205.33;216.43;2.84;4.04
2018-03-25 04:30:00;206.45;196.44;5.52;4.41;4.58;204.27;215.24;2.81;3.98
2018-03-25 05:00:00;205.41;196.73;5.52;4.53;4.87;203.19;214.01;2.78;3.92
2018-03-25 05:30:00;204.36;197.01;5.53;4.66;4.49;202.08;212.75;2.75;3.86
2018-03-25 06:00:00;203.32;197.28;5.53;4.79;3.93;200.95;211.45;2.72;3.81
2018-03-25 06:30:00;204.75;198.79;5.52;4.68;3.11;202.32;212.64;2.65;3.77
2018-03-25 07:00:00;206.18;200.37;5.5;4.58;2.91;203.76;213.84;2.58;3.74
2018-03-25 07:30:00;207.62;202.02;5.49;4.48;3.09;205.27;215.07;2.52;3.71
2018-03-25 08:00:00;209.06;203.75;5.48;4.39;3.54;206.87;216.31;2.45;3.69
2018-03-25 08:30:00;210.51;205.55;5.48;4.29;4.18;208.55;217.58;2.39;3.66
2018-03-25 09:00:00;211.96;207.43;5.48;4.21;4.41;210.32;218.86;2.33;3.64
2018-03-25 09:30:00;214.91;207.77;5.28;4.06;3.95;213.83;222.1;2.07;3.43
2018-03-25 10:00:00;218.09;208.13;5.09;3.91;3.56;218.32;225.74;1.82;3.24
2018-03-25 10:30:00;221.5;208.52;4.92;3.76;4.14;224.21;229.83;1.58;3.06
2018-03-25 11:00:00;225.15;208.95;4.76;3.62;4.55;232.06;234.39;1.37;2.9
2018-03-25 11:30:00;229.02;209.41;4.63;3.47;4.41;242.55;239.44;1.19;2.76
2018-03-25 12:00:00;233.1;209.91;4.52;3.32;4.09;256.14;244.98;1.06;2.65
2018-03-25 12:30:00;236.19;211.89;4.23;3.19;3.74;262.03;247.12;0.98;2.6
2018-03-25 13:00:00;239.71;214.03;3.96;3.06;3.7;268.8;249.35;0.92;2.55
2018-03-25 13:30:00;243.73;216.37;3.71;2.94;3.51;276.43;251.65;0.87;2.51
2018-03-25 14:00:00;248.31;218.9;3.47;2.82;3.44;284.77;254.02;0.84;2.47
2018-03-25 14:30:00;253.51;221.64;3.27;2.71;3.73;293.54;256.46;0.83;2.44
2018-03-25 15:00:00;259.36;224.61;3.09;2.61;3.66;302.35;258.97;0.84;2.41
2018-03-25 15:30:00;254.2;223.02;3.09;2.69;3.7;297.82;263.39;0.94;2.55
2018-03-25 16:00:00;249.08;221.53;3.11;2.79;3.74;294.19;267.35;1.05;2.7
2018-03-25 16:30:00;244.07;220.14;3.15;2.88;3.96;291.24;270.87;1.16;2.86
2018-03-25 17:00:00;239.23;218.84;3.22;2.97;3.96;288.81;274.0;1.27;3.03
2018-03-25 17:30:00;234.63;217.61;3.31;3.07;3.78;286.77;276.79;1.38;3.21
2018-03-25 18:00:00;230.3;216.46;3.43;3.17;3.53;285.05;279.28;1.5;3.39
2018-03-25 18:30:00;238.4;224.0;3.54;3.08;3.34;283.05;280.4;1.88;3.67
2018-03-25 19:00:00;245.88;231.86;3.71;3.04;3.36;281.72;281.37;2.25;3.96
2018-03-25 19:30:00;252.57;239.73;3.94;3.07;3.7;280.77;282.2;2.63;4.24
2018-03-25 20:00:00;258.45;247.35;4.22;3.15;4.08;280.06;282.93;3.01;4.52
2018-03-25 20:30:00;263.56;254.48;4.54;3.28;4.38;279.51;283.57;3.39;4.81
2018-03-25 21:00:00;267.96;260.95;4.89;3.46;4.71;279.07;284.14;3.77;5.09
2018-03-25 21:30:00;276.35;269.32;5.05;3.57;4.83;282.42;287.6;3.87;5.28
2018-03-25 22:00:00;284.09;277.04;5.31;3.75;5.18;285.6;290.82;3.97;5.47
2018-03-25 22:30:00;291.0;283.93;5.65;3.99;5.47;288.61;293.81;4.09;5.69
2018-03-25 23:00:00;297.03;289.95;6.07;4.28;5.14;291.43;296.57;4.22;5.92
2018-03-25 23:30:00;302.25;295.16;6.54;4.62;5.18;294.09;299.13;4.36;6.16
2018-03-26 00:00:00;306.72;299.63;7.07;4.99;5.32;296.58;301.48;4.5;6.41
2018-03-26 00:30:00;307.52;300.3;7.14;5.11;5.95;297.05;302.43;4.5;6.42
2018-03-26 01:00:00;308.3;300.93;7.22;5.24;6.28;297.51;303.38;4.49;6.42
2018-03-26 01:30:00;309.06;301.54;7.3;5.36;5.7;297.99;304.32;4.49;6.43
2018-03-26 02:00:00;309.81;302.12;7.38;5.49;5.72;298.46;305.26;4.48;6.44
2018-03-26 02:30:00;310.55;302.67;7.46;5.62;6.14;298.93;306.2;4.48;6.45
2018-03-26 03:00:00;311.26;303.19;7.54;5.75;6.4;299.4;307.14;4.47;6.46
2018-03-26 03:30:00;311.69;304.82;7.26;5.72;5.77;299.09;306.91;4.4;6.32
2018-03-26 04:00:00;312.14;306.46;6.98;5.69;5.3;298.76;306.66;4.33;6.19
2018-03-26 04:30:00;312.64;308.12;6.7;5.67;5.99;298.42;306.4;4.27;6.06
2018-03-26 05:00:00;313.18;309.78;6.42;5.65;6.23;298.07;306.13;4.2;5.92
2018-03-26 05:30:00;313.77;311.46;6.14;5.64;6.19;297.71;305.85;4.13;5.79
2018-03-26 06:00:00;314.41;313.14;5.86;5.64;5.81;297.33;305.56;4.06;5.65
2018-03-26 06:30:00;313.04;311.72;5.68;5.43;5.75;297.44;304.86;4.06;5.58
2018-03-26 07:00:00;311.57;310.2;5.5;5.23;5.47;297.54;304.14;4.06;5.51
2018-03-26 07:30:00;310.01;308.56;5.33;5.03;5.56;297.65;303.4;4.05;5.44
2018-03-26 08:00:00;308.35;306.78;5.16;4.84;6.03;297.75;302.64;4.05;5.38
2018-03-26 08:30:00;306.57;304.85;4.99;4.65;5.54;297.86;301.87;4.05;5.31
2018-03-26 09:00:00;304.67;302.77;4.83;4.47;5.07;297.96;301.07;4.04;5.24
2018-03-26 09:30:00;302.92;300.73;4.94;4.54;4.96;298.89;300.36;3.94;5.19
2018-03-26 10:00:00;301.25;298.74;5.05;4.61;4.31;299.86;299.63;3.83;5.15
2018-03-26 10:30:00;299.65;296.82;5.17;4.69;3.83;300.89;298.88;3.73;5.1
2018-03-26 11:00:00;298.13;294.96;5.29;4.77;4.48;301.98;298.13;3.63;5.06
2018-03-26 11:30:00;296.67;293.17;5.41;4.86;4.38;303.12;297.36;3.53;5.01
2018-03-26 12:00:00;295.28;291.45;5.54;4.95;4.19;304.34;296.58;3.44;4.97
2018-03-26 12:30:00;293.97;289.89;5.69;4.98;4.9;305.23;296.26;3.11;4.72
2018-03-26 13:00:00;292.74;288.36;5.85;5.02;4.38;306.32;295.9;2.79;4.47
2018-03-26 13:30:00;291.57;286.85;6.01;5.06;4.78;307.7;295.51;2.47;4.22
2018-03-26 14:00:00;290.46;285.36;6.18;5.1;4.17;309.48;295.06;2.16;3.97
2018-03-26 14:30:00;289.41;283.9;6.34;5.14;3.64;311.87;294.55;1.84;3.72
2018-03-26 15:00:00;288.42;282.47;6.51;5.19;2.89;315.24;293.97;1.53;3.47
2018-03-26 15:30:00;289.98;281.94;5.69;4.55;2.65;305.26;288.16;1.39;3.26
2018-03-26 16:00:00;292.08;281.24;4.88;3.9;3.4;293.38;281.63;1.29;3.09
2018-03-26 16:30:00;295.0;280.26;4.07;3.26;4.29;280.27;274.44;1.26;2.97
2018-03-26 17:00:00;299.36;278.8;3.28;2.61;4.51;267.18;266.75;1.29;2.89
2018-03-26 17:30:00;306.39;276.39;2.52;1.97;4.6;255.35;258.79;1.39;2.87
2018-03-26 18:00:00;319.04;271.69;1.83;1.34;5.04;245.41;250.87;1.54;2.9
2018-03-26 18:30:00;299.02;260.68;1.97;1.65;5.23;250.61;253.62;1.77;3.06
2018-03-26 19:00:00;283.24;253.3;2.31;2.0;5.2;254.58;256.1;2.01;3.23
2018-03-26 19:30:00;272.07;248.17;2.77;2.37;5.82;257.69;258.34;2.26;3.4
2018-03-26 20:00:00;264.3;244.45;3.31;2.75;6.0;260.17;260.35;2.52;3.57
2018-03-26 20:30:00;258.77;241.66;3.89;3.14;5.96;262.19;262.18;2.78;3.75
2018-03-26 21:00:00;254.71;239.48;4.49;3.54;5.48;263.87;263.84;3.04;3.94
2018-03-26 21:30:00;259.11;244.37;4.56;3.49;6.15;265.76;265.9;3.04;3.96
2018-03-26 22:00:00;263.37;249.37;4.65;3.46;5.9;267.65;267.93;3.05;3.98
2018-03-26 22:30:00;267.44;254.42;4.77;3.46;5.79;269.52;269.94;3.05;4.01
2018-03-26 23:00:00;271.3;259.43;4.9;3.48;5.9;271.39;271.91;3.07;4.05
2018-03-26 23:30:00;274.93;264.33;5.06;3.54;6.32;273.24;273.85;3.08;4.09
2018-03-27 00:00:00;278.33;269.06;5.24;3.61;6.17;275.06;275.75;3.1;4.13
2018-03-27 00:30:00;280.94;272.67;5.22;3.7;5.6;273.59;275.22;3.06;4.09
2018-03-27 01:00:00;283.56;276.09;5.21;3.81;5.46;272.08;274.67;3.02;4.05
2018-03-27 01:30:00;286.2;279.31;5.2;3.93;5.61;270.53;274.12;2.99;4.0
2018-03-27 02:00:00;288.83;282.34;5.21;4.06;5.58;268.94;273.55;2.95;3.96
2018-03-27 02:30:00;291.45;285.17;5.23;4.2;5.19;267.32;272.97;2.92;3.92
2018-03-27 03:00:00;294.04;287.81;5.26;4.35;4.8;265.66;272.38;2.89;3.88
2018-03-27 03:30:00;293.24;288.12;4.98;4.18;4.77;261.33;268.44;2.85;3.82
2018-03-27 04:00:00;292.35;288.47;4.69;4.0;4.9;256.91;264.4;2.83;3.79
2018-03-27 04:30:00;291.33;288.85;4.41;3.83;5.16;252.45;260.3;2.83;3.77
2018-03-27 05:00:00;290.18;289.26;4.12;3.66;4.94;248.01;256.18;2.84;3.77
2018-03-27 05:30:00;288.86;289.71;3.84;3.49;4.73;243.62;252.09;2.87;3.79
2018-03-27 06:00:00;287.33;290.21;3.56;3.32;4.5;239.35;248.06;2.91;3.83
2018-03-27 06:30:00;280.5;282.25;3.28;3.04;4.02;235.2;243.67;2.81;3.74
2018-03-27 07:00:00;272.5;272.88;3.05;2.83;3.69;230.75;239.08;2.72;3.67
2018-03-27 07:30:00;263.41;262.35;2.89;2.7;3.14;226.03;234.36;2.65;3.62
2018-03-27 08:00:00;253.52;251.2;2.8;2.67;3.22;221.1;229.54;2.6;3.6
2018-03-27 08:30:00;243.35;240.26;2.81;2.75;2.64;216.01;224.71;2.57;3.61
2018-03-27 09:00:00;233.52;230.23;2.9;2.92;3.26;210.83;219.92;2.56;3.64
2018-03-27 09:30:00;227.85;223.49;2.89;2.93;3.77;204.94;214.91;2.31;3.31
2018-03-27 10:00:00;222.18;216.91;2.9;2.98;3.92;197.71;208.87;2.09;3.02
2018-03-27 10:30:00;216.62;210.62;2.95;3.07;3.46;188.94;201.64;1.9;2.77
2018-03-27 11:00:00;211.28;204.76;3.02;3.19;3.19;178.63;193.13;1.78;2.57
2018-03-27 11:30:00;206.23;199.39;3.11;3.35;2.74;167.16;183.45;1.71;2.44
2018-03-27 12:00:00;201.5;194.53;3.23;3.53;2.2;155.32;172.97;1.72;2.38
2018-03-27 12:30:00;200.22;189.15;2.81;2.85;2.14;139.94;157.04;2.01;2.62
2018-03-27 13:00:00;198.5;180.54;2.39;2.21;1.98;128.99;144.55;2.41;3.02
2018-03-27 13:30:00;196.04;165.59;1.98;1.65;1.42;121.32;135.32;2.86;3.53
2018-03-27 14:00:00;192.3;139.77;1.57;1.31;0.98;115.83;128.54;3.36;4.11
2018-03-27 14:30:00;185.98;107.14;1.17;1.34;0.83;111.77;123.49;3.87;4.73
2018-03-27 15:00:00;173.55;82.97;0.8;1.72;1.34;108.68;119.63;4.4;5.38
2018-03-27 15:30:00;128.78;87.19;1.28;2.26;1.55;109.67;119.81;4.66;5.86
2018-03-27 16:00:00;112.95;89.78;2.07;2.81;1.54;110.56;119.96;4.92;6.34
2018-03-27 16:30:00;106.09;91.53;2.93;3.36;2.01;111.36;120.09;5.18;6.82
2018-03-27 17:00:00;102.38;92.78;3.82;3.91;2.8;112.08;120.2;5.44;7.31
2018-03-27 17:30:00;100.06;93.72;4.71;4.46;3.35;112.74;120.3;5.7;7.79
2018-03-27 18:00:00;98.49;94.46;5.61;5.02;3.85;113.34;120.38;5.96;8.27
2018-03-27 18:30:00;102.92;96.95;5.89;5.12;4.19;111.23;117.73;5.85;8.05
2018-03-27 19:00:00;106.92;99.33;6.2;5.23;4.4;109.04;114.93;5.74;7.84
2018-03-27 19:30:00;110.53;101.61;6.53;5.35;4.88;106.76;111.99;5.64;7.66
2018-03-27 20:00:00;113.78;103.79;6.89;5.48;5.49;104.41;108.9;5.55;7.49
2018-03-27 20:30:00;116.69;105.86;7.27;5.62;5.7;101.98;105.69;5.47;7.35
2018-03-27 21:00:00;119.31;107.83;7.67;5.76;5.16;99.49;102.36;5.4;7.23
2018-03-27 21:30:00;122.38;110.65;7.55;5.65;5.2;99.72;101.72;5.41;7.37
2018-03-27 22:00:00;125.54;113.57;7.45;5.56;5.39;99.94;101.09;5.42;7.5
2018-03-27 22:30:00;128.77;116.58;7.37;5.48;6.35;100.16;100.49;5.44;7.64
2018-03-27 23:00:00;132.07;119.67;7.32;5.41;6.34;100.39;99.9;5.45;7.78
2018-03-27 23:30:00;135.4;122.83;7.29;5.36;6.97;100.61;99.34;5.46;7.92
2018-03-28 00:00:00;138.74;126.04;7.28;5.33;8.16;100.83;98.8;5.48;8.06
2018-03-28 00:30:00;126.77;115.54;7.38;5.63;8.81;98.92;97.5;5.89;8.57
2018-03-28 01:00:00;115.58;106.39;7.78;6.1;9.1;97.26;96.35;6.3;9.09
2018-03-28 01:30:00;105.81;98.71;8.45;6.71;9.78;95.81;95.32;6.72;9.61
2018-03-28 02:00:00;97.67;92.39;9.32;7.41;9.63;94.52;94.4;7.15;10.13
2018-03-28 02:30:00;91.02;87.22;10.34;8.18;10.18;93.39;93.57;7.57;10.65
2018-03-28 03:00:00;85.64;82.97;11.48;9.02;10.73;92.37;92.81;8.01;11.18
2018-03-28 03:30:00;86.68;84.35;11.61;9.19;10.91;92.97;93.35;8.19;11.31
2018-03-28 04:00:00;87.71;85.67;11.75;9.37;10.77;93.54;93.88;8.38;11.44
2018-03-28 04:30:00;88.71;86.95;11.89;9.55;10.81;94.08;94.4;8.58;11.57
2018-03-28 05:00:00;89.68;88.18;12.03;9.74;10.53;94.6;94.9;8.77;11.7
2018-03-28 05:30:00;90.64;89.36;12.17;9.94;10.0;95.1;95.4;8.96;11.84
2018-03-28 06:00:00;91.57;90.5;12.32;10.13;9.74;95.58;95.88;9.15;11.97
2018-03-28 06:30:00;92.69;91.45;12.1;9.92;9.8;97.11;97.63;9.2;12.02
2018-03-28 07:00:00;93.86;92.43;11.88;9.72;9.35;98.62;99.38;9.24;12.07
2018-03-28 07:30:00;95.08;93.46;11.67;9.51;10.25;100.12;101.1;9.3;12.14
2018-03-28 08:00:00;96.34;94.53;11.46;9.31;10.69;101.6;102.81;9.36;12.21
2018-03-28 08:30:00;97.64;95.65;11.25;9.12;11.14;103.06;104.49;9.43;12.3
2018-03-28 09:00:00;98.99;96.82;11.06;8.92;10.75;104.49;106.14;9.51;12.4
2018-03-28 09:30:00;100.49;98.28;11.3;9.03;10.69;103.37;104.73;9.54;12.57
2018-03-28 10:00:00;101.93;99.7;11.55;9.13;10.73;102.25;103.35;9.58;12.76
2018-03-28 10:30:00;103.31;101.09;11.81;9.25;10.87;101.14;102.01;9.63;12.95
2018-03-28 11:00:00;104.62;102.45;12.07;9.36;10.86;100.05;100.71;9.68;13.14
2018-03-28 11:30:00;105.88;103.77;12.34;9.49;11.32;98.96;99.45;9.73;13.34
2018-03-28 12:00:00;107.09;105.06;12.62;9.62;11.27;97.89;98.23;9.78;13.55
2018-03-28 12:30:00;105.29;103.01;12.7;9.67;10.88;97.38;97.57;9.9;13.77
2018-03-28 13:00:00;103.51;100.98;12.79;9.73;11.3;96.88;96.92;10.02;13.98
2018-03-28 13:30:00;101.76;98.99;12.89;9.81;11.95;96.39;96.3;10.14;14.2
2018-03-28 14:00:00;100.05;97.02;13.01;9.9;12.42;95.92;95.7;10.26;14.42
2018-03-28 14:30:00;98.36;95.1;13.14;10.0;12.85;95.45;95.11;10.38;14.64
2018-03-28 15:00:00;96.71;93.21;13.28;10.11;13.41;95.0;94.54;10.5;14.86
2018-03-28 15:30:00;97.52;94.16;13.55;10.3;13.89;95.36;94.95;10.63;15.04
2018-03-28 16:00:00;98.3;95.08;13.82;10.49;13.47;95.71;95.35;10.76;15.22
2018-03-28 16:30:00;99.06;95.97;14.09;10.68;14.62;96.06;95.73;10.89;15.4
2018-03-28 17:00:00;99.78;96.82;14.36;10.87;15.87;96.39;96.11;11.02;15.59
2018-03-28 17:30:00;100.48;97.65;14.64;11.07;15.51;96.72;96.48;11.15;15.77
2018-03-28 18:00:00;101.15;98.44;14.92;11.27;14.85;97.04;96.84;11.29;15.96
2018-03-28 18:30:00;101.66;99.09;15.04;11.36;14.76;97.23;97.14;11.34;15.93
2018-03-28 19:00:00;102.15;99.73;15.17;11.46;15.21;97.42;97.44;11.39;15.9
2018-03-28 19:30:00;102.64;100.36;15.29;11.55;15.1;97.61;97.74;11.44;15.88
2018-03-28 20:00:00;103.13;100.98;15.42;11.64;14.93;97.8;98.04;11.49;15.85
2018-03-28 20:30:00;103.6;101.59;15.55;11.74;14.82;97.99;98.34;11.55;15.82
2018-03-28 21:00:00;104.07;102.19;15.68;11.84;15.03;98.17;98.65;11.6;15.8
2018-03-28 21:30:00;101.27;99.34;15.78;11.93;14.76;97.37;98.09;11.76;16.01
2018-03-28 22:00:00;98.51;96.55;15.92;12.05;13.63;96.6;97.54;11.92;16.22
2018-03-28 22:30:00;95.8;93.82;16.09;12.2;13.29;95.84;97.01;12.09;16.43
2018-03-28 23:00:00;93.16;91.16;16.3;12.38;13.58;95.1;96.49;12.26;16.64
2018-03-28 23:30:00;90.6;88.58;16.54;12.58;15.29;94.39;95.98;12.43;16.85
2018-03-29 00:00:00;88.11;86.09;16.82;12.81;15.99;93.69;95.49;12.6;17.07
2018-03-29 00:30:00;87.17;85.26;16.62;12.72;16.55;92.26;94.29;12.41;16.93
2018-03-29 01:00:00;86.21;84.41;16.43;12.64;16.76;90.79;93.06;12.23;16.81
2018-03-29 01:30:00;85.23;83.56;16.24;12.56;16.79;89.28;91.82;12.06;16.69
2018-03-29 02:00:00;84.23;82.69;16.06;12.48;16.48;87.72;90.56;11.9;16.58
2018-03-29 02:30:00;83.2;81.81;15.88;12.41;16.03;86.12;89.29;11.74;16.48
2018-03-29 03:00:00;82.15;80.93;15.71;12.33;15.68;84.49;88.0;11.6;16.39
2018-03-29 03:30:00;80.46;78.98;15.27;11.92;15.32;83.64;87.35;10.85;15.76
2018-03-29 04:00:00;78.68;76.9;14.84;11.51;15.08;82.67;86.66;10.11;15.14
2018-03-29 04:30:00;76.79;74.66;14.44;11.12;14.73;81.54;85.91;9.37;14.52
2018-03-29 05:00:00;74.79;72.28;14.04;10.76;14.57;80.23;85.09;8.63;13.91
2018-03-29 05:30:00;72.68;69.72;13.67;10.41;14.24;78.67;84.19;7.9;13.3
2018-03-29 06:00:00;70.46;66.99;13.32;10.08;14.09;76.79;83.21;7.18;12.69
2018-03-29 06:30:00;69.78;66.69;13.11;10.09;14.03;73.85;81.7;6.45;11.97
2018-03-29 07:00:00;69.08;66.38;12.9;10.09;13.25;70.18;80.0;5.75;11.27
2018-03-29 07:30:00;68.35;66.07;12.7;10.1;12.43;65.51;78.08;5.08;10.58
2018-03-29 08:00:00;67.61;65.76;12.49;10.1;11.88;59.47;75.9;4.45;9.9
2018-03-29 08:30:00;66.84;65.46;12.29;10.11;11.82;51.57;73.39;3.88;9.24
2018-03-29 09:00:00;66.04;65.15;12.1;10.12;11.5;41.25;70.51;3.42;8.6
2018-03-29 09:30:00;63.66;62.47;11.14;9.24;10.64;37.92;67.98;3.46;8.38
2018-03-29 10:00:00;60.84;59.23;10.21;8.39;8.89;34.67;65.32;3.51;8.19
2018-03-29 10:30:00;57.46;55.27;9.31;7.57;7.28;31.53;62.54;3.57;8.01
2018-03-29 11:00:00;53.37;50.39;8.45;6.79;7.5;28.51;59.64;3.65;7.85
2018-03-29 11:30:00;48.39;44.3;7.63;6.08;6.36;25.61;56.64;3.73;7.72
2018-03-29 12:00:00;42.28;36.7;6.9;5.45;5.41;22.85;53.53;3.82;7.6
2018-03-29 12:30:00;36.85;30.38;6.1;4.8;4.97;22.16;51.51;3.81;7.3
2018-03-29 13:00:00;29.86;22.24;5.37;4.24;5.04;21.46;49.33;3.79;7.0
2018-03-29 13:30:00;20.86;11.87;4.74;3.78;5.18;20.76;46.95;3.78;6.72
2018-03-29 14:00:00;9.5;359.18;4.26;3.47;5.37;20.06;44.37;3.77;6.45
2018-03-29 14:30:00;355.99;344.92;3.99;3.37;5.47;19.35;41.57;3.75;6.19
2018-03-29 15:00:00;341.43;330.65;3.97;3.47;5.86;18.64;38.54;3.74;5.95
2018-03-29 15:30:00;346.53;337.09;4.33;3.75;6.42;16.94;34.74;3.8;5.96
2018-03-29 16:00:00;350.81;342.59;4.73;4.06;7.11;15.3;30.98;3.87;6.0
2018-03-29 16:30:00;354.4;347.27;5.15;4.41;7.58;13.71;27.28;3.94;6.06
2018-03-29 17:00:00;357.45;351.24;5.59;4.78;7.35;12.19;23.67;4.02;6.15
2018-03-29 17:30:00;0.05;354.63;6.04;5.17;7.07;10.72;20.17;4.09;6.26
2018-03-29 18:00:00;2.28;357.54;6.5;5.57;7.21;9.3;16.81;4.17;6.39
2018-03-29 18:30:00;359.78;355.03;6.33;5.44;7.38;6.72;13.92;4.39;6.61
2018-03-29 19:00:00;357.14;352.4;6.17;5.33;7.07;4.39;11.23;4.61;6.85
2018-03-29 19:30:00;354.38;349.67;6.03;5.22;6.51;2.27;8.72;4.84;7.1
2018-03-29 20:00:00;351.48;346.82;5.9;5.12;6.4;0.35;6.39;5.08;7.36
2018-03-29 20:30:00;348.47;343.87;5.79;5.04;6.19;358.6;4.23;5.32;7.64
2018-03-29 21:00:00;345.34;340.84;5.69;4.98;6.3;357.01;2.21;5.57;7.92
2018-03-29 21:30:00;343.35;339.2;5.68;5.02;6.23;357.23;2.33;5.28;7.51
2018-03-29 22:00:00;341.35;337.58;5.68;5.06;5.89;357.47;2.46;4.99;7.1
2018-03-29 22:30:00;339.36;335.99;5.69;5.11;5.49;357.75;2.61;4.7;6.68
2018-03-29 23:00:00;337.37;334.44;5.7;5.17;4.83;358.06;2.78;4.41;6.27
2018-03-29 23:30:00;335.39;332.92;5.72;5.23;4.41;358.41;2.97;4.13;5.85
2018-03-30 00:00:00;333.43;331.43;5.75;5.29;4.03;358.82;3.2;3.84;5.44
2018-03-30 00:30:00;334.5;332.18;5.64;5.16;4.35;358.92;2.75;3.57;5.07
